"asp_north","Elev.skewn","Int.skewne","Int.P70","All_mode","Return.3.c","Elev.IQ","Elev.P40","Int.P40","Total.firs","elevation","center.X","center.Y"
-1.06158407392571,0.3821,1.6833,9,315,0,7.3399,8.1468,3,484,874.857971191406,443150,4691950
-1.05747732265103,0.0491,1.4983,13,229,0,4.0775,8.1658,4,479,875.56298828125,443170,4691950
-1.23099950597943,0.3831,1.4322,14,297,0,6.6913,6.8192,4,439,876.443969726562,443190,4691950
-1.23099950597943,-0.0582,1.9396,8,120,0,5.3177,9.7877,3,425,876.443969726562,443210,4691950
-1.3554384022986,-0.2485,1.2547,15,160,0,4.8484,11.2286,4,415,877.181030273438,443230,4691950
-1.46337289664748,0.189,1.0327,18,177,0,4.3224,7.7858,7,453,877.820983886719,443250,4691950
-1.50825951040226,0.873,1.0825,20,212,0,3.4271,4.9565,5,458,878.927978515625,443270,4691950
-1.41428277527483,0.6429,1.2914,16,285,0,4.7408,5.4128,5,471,880.698974609375,443290,4691950
-1.41428277527483,0.6637,0.8345,21,198,0,3.2931,6.2587,7,492,880.698974609375,443310,4691950
-1.26578755893852,0.4442,1.0629,19,330,0,3.7437,7.0938,7,469,880.85498046875,443330,4691950
-1.13537762966477,1.6094,0.957,20,209,0,2.2162,7.0429,6,385,881.257019042969,443350,4691950
-1.04337779442846,0.6095,1.7993,10,322,0,5.8847,6.8076,3,358,881.992980957031,443370,4691950
-0.947711233378443,0.079,2.1984,5,269,0,9.7051,9.2497,2,345,882.476989746094,443390,4691950
-0.947711233378443,0.2354,1.796,7,237,0,6.1764,9.3546,3,323,882.476989746094,443410,4691950
-0.782103584319085,0.2634,1.6842,9,320,1,5.5594,10.4741,3,345,882.973022460938,443430,4691950
-0.58060484170174,0.2518,1.651,9,40,0,4.57,7.0666,3,346,883.703002929688,443450,4691950
-0.414744260634467,NA,NA,NA,0,0,NA,NA,NA,347,884.232971191406,443470,4691950
-0.419776485563121,NA,NA,NA,0,0,NA,NA,NA,372,885.406982421875,443490,4691950
-0.419776485563121,NA,NA,NA,0,0,NA,NA,NA,393,885.406982421875,443510,4691950
-0.29925173052159,NA,NA,NA,0,0,NA,NA,NA,441,886.367980957031,443530,4691950
-0.0160542985992578,0.6733,4.3511,4,35,0,2.7467,5.772,2,475,886.828979492188,443550,4691950
-0.169499384347581,1.1281,2.1525,5,60,0,1.8099,4.9081,2,433,888.872985839844,443570,4691950
-0.498205069139358,1.2468,2.4077,9,65,0,3.6371,5.3175,3,465,890.544982910156,443590,4691950
-0.498205069139358,0.7113,1.9456,10,229,0,3.1604,5.8582,3,447,890.544982910156,443610,4691950
-0.7602198042637,1.1735,1.8233,9,202,0,3.8018,5.6069,3,449,892.883972167969,443630,4691950
-1.35663862236603,-0.386,2.1984,8,144,0,5.5942,9.4565,3,414,893.692993164062,443650,4691950
-1.46569460869686,-0.6379,2.7284,5,162,1,7.3712,12.0332,2,409,892.742004394531,443670,4691950
-1.55788604403164,-0.4824,3.4928,4,125,0,5.8726,9.5311,2,389,890.427001953125,443690,4691950
-1.55788604403164,-0.6333,3.0747,5,100,0,4.3421,10.3499,2,390,890.427001953125,443710,4691950
-1.31688606742695,-0.2642,3.3741,4,170,0,4.6996,9.74,2,400,881.117004394531,443730,4691950
-0.818920895423894,-0.4978,3.8323,4,121,0,4.6498,9.8458,2,400,880.830993652344,443750,4691950
0.242235497689356,0.2921,2.1763,8,145,0,4.1818,8.2201,3,445,882.106994628906,443770,4691950
0.187678230675642,-0.6713,2.9409,7,225,1,4.0688,12.9246,3,431,884.533020019531,443790,4691950
0.187678230675642,-0.8817,1.8782,8,263,0,4.9399,17.2481,3,446,884.533020019531,443810,4691950
-0.313053378674649,-0.4024,2.2681,6,225,0,6.8434,14.0953,2.4,410,887.473999023438,443830,4691950
-0.972702683012922,0.1645,1.8532,9,215,1,6.3551,11.548,3,442,890.429016113281,443850,4691950
-1.23443438838568,-0.0797,1.2835,14,109,0,7.0145,10.8376,4,470,892.481018066406,443870,4691950
-1.42696658548708,0.2429,1.3865,10.3,55,0,6.1943,8.5854,3,482,893.64697265625,443890,4691950
-1.42696658548708,-0.2133,1.6418,14,133,0,5.2641,9.7322,4,472,893.64697265625,443910,4691950
-1.46874313491258,0.2516,2.3682,8,168,1,7.8669,8.6265,3,439,894.2490234375,443930,4691950
-1.18969939167994,0.4614,2.3433,9,122,0,3.9324,8.1482,3,447,898.267028808594,443950,4691950
-0.965816490119558,-0.5896,2.103,9,107,0,5.0434,13.5182,3,438,903.033996582031,443970,4691950
-1.18808249800245,-0.3262,1.8808,11,63,0,6.0047,12.4162,4,466,906.452026367188,443990,4691950
1.39045767007138,0.1844,0.6342,31,403,0,1.3025,6.3495,16,761,857.379028320312,442010,4691930
1.18618322331495,0.164,1.249,17,292,0,4.0221,8.3074,6,848,856.666015625,442030,4691930
1.06387083177106,0.9471,1.2045,19,227,0,1.8888,5.636,8,712,856.148010253906,442050,4691930
0.525335282467531,0.7824,0.7996,26,284,0,1.7285,5.6644,12,531,856.757019042969,442070,4691930
0.116467981591133,0.6774,0.5738,26.3,182,0,2.8741,6.169,11,487,857.661010742188,442090,4691930
0.116467981591133,-0.028,1.1733,14,71,0,8.3117,9.7482,4,453,857.661010742188,442110,4691930
-0.328021890040827,-0.4218,0.8267,21,193,0,4.0315,12.8609,9,430,858.632019042969,442130,4691930
-0.769322143561756,-0.4409,1.2001,14,157,0,5.7945,13.4983,5,468,859.939025878906,442150,4691930
-0.982638378795178,NA,NA,NA,0,0,NA,NA,NA,469,859.931030273438,442170,4691930
-0.944118421823015,0.234,1.528,7.8,11,0,1.8844,5.747,2,488,859.038024902344,442190,4691930
-0.944118421823015,-0.5168,1.1728,16,39,0,5.4779,12.9713,4,516,859.038024902344,442210,4691930
-1.06668639237812,NA,NA,NA,0,0,NA,NA,NA,516,859.142028808594,442230,4691930
-1.11951978884858,0,0,3.7,1,0,0.1354,3.6625,3.4,690,858.715026855469,442250,4691930
-0.976917635347083,0.1944,1.1083,16.8,88,0,3.6406,6.6838,5,698,858.841979980469,442270,4691930
-0.641559661080857,NA,NA,NA,0,0,NA,NA,NA,554,858.866027832031,442290,4691930
-0.641559661080857,0.0387,1.4219,14,46,0,4.9314,11.1512,4,474,858.866027832031,442310,4691930
0.203324889721727,-0.2493,1.0704,17,275,0,6.5835,13.2528,6,438,859.171997070312,442330,4691930
0.402566549945218,-0.3852,1.5211,13,230,0,5.6172,11.4964,4,449,860.427001953125,442350,4691930
0.352229508065744,-0.4949,1.0545,15,58,0,4.5612,9.0621,5,452,862.133972167969,442370,4691930
0.45359209811603,-0.277,1.5404,11,182,1,5.9915,11.0623,3,523,861.867004394531,442390,4691930
0.45359209811603,0.1571,2.3336,6,87,1,9.92,9.5199,2,728,861.867004394531,442410,4691930
0.251212613424137,0.6681,2.0097,9,241,0,6.5515,7.3495,3,789,862.557006835938,442430,4691930
0.385733743269952,0.1052,1.5617,11.6,391,0,3.8135,6.0416,3,676,861.536987304688,442450,4691930
0.389462738186874,1.4497,1.1717,16,132,0,2.6207,8.3413,5,570,863.35302734375,442470,4691930
-0.516894210775222,-0.0434,1.2012,15,90,0,4.2915,6.8228,5,499,862.398010253906,442490,4691930
-0.516894210775222,-0.0339,1.0139,16,73,0,2.6047,5.1602,6,489,862.398010253906,442510,4691930
-0.748707558538979,0.9183,1.0947,13.2,11,0,0.963,3.5828,4.4,506,861.27001953125,442530,4691930
-0.0223459234643498,0.6004,1.5424,9,41,0,2.3987,5.6789,3,572,861.612976074219,442550,4691930
0.252031720425693,1.8629,1.6452,9,301,0,2.0264,4.4844,3,521,861.669006347656,442570,4691930
-0.07116757265267,-0.1971,0.6464,17.8,20,0,1.8448,7.0854,6,418,862.010986328125,442590,4691930
-0.07116757265267,NA,NA,NA,0,0,NA,NA,NA,369,862.010986328125,442610,4691930
-0.193892168997264,NA,NA,NA,0,0,NA,NA,NA,523,862.810974121094,442630,4691930
-0.262319969742736,0.1087,2.1521,4,58,0,7,15.329,2,617,863.786987304688,442650,4691930
-0.326580002892556,0.3451,1.8218,6,153,1,6.3555,10.7181,2,455,864.427001953125,442670,4691930
-0.441142772647473,-0.1013,1.8765,6,239,0,5.9142,11.0489,3,641,865.841003417969,442690,4691930
-0.441142772647473,0.6239,1.3526,15,420,0,4.2527,7.0581,4,607,865.841003417969,442710,4691930
-0.719923206172413,0.2922,1.1175,17,390,0,3.7511,5.6195,5,488,867.046997070312,442730,4691930
-1.05450903179221,0.1919,1.9343,9,325,0,4.9698,6.9463,3,442,868.572998046875,442750,4691930
-1.49735890152201,0.1124,1.7218,8,108,0,3.1043,9.8794,3,436,870.299987792969,442770,4691930
-1.93473368090429,-0.06,2.0537,5,174,0,3.1405,10.2544,2,425,871.409973144531,442790,4691930
-1.93473368090429,-0.4839,2.4118,6,52,0,2.7263,8.909,2,441,871.409973144531,442810,4691930
-2.04226022138035,-0.1933,1.533,11,48,0,6.6515,9.3119,3,491,871.877014160156,442830,4691930
-1.94406258626581,-0.7895,1.3572,7,41,0,5.1088,12.4583,3,528,872.116027832031,442850,4691930
-1.80796968826382,NA,NA,NA,0,0,NA,NA,NA,561,871.963012695312,442870,4691930
-1.7902594272541,0.123,1.6937,9,27,0,2.866,5.6948,2,550,871.887023925781,442890,4691930
-1.7902594272541,-0.034,2.0806,12,12,0,5.9269,5.44,4,588,871.887023925781,442910,4691930
-1.89120624821642,0.1545,1.9064,6,63,0,6.8972,7.5028,3,587,872.176025390625,442930,4691930
-1.91670625488434,0.5085,1.7744,9,76,0,4.1123,7.5537,3,617,872.507019042969,442950,4691930
-1.78548013247394,-0.0521,1.5358,12,94,0,3.6744,8.0158,3,619,873.497009277344,442970,4691930
-1.80785751233998,0.024,1.425,11,83,0,4.1869,8.1247,3,581,874.565979003906,442990,4691930
-1.80785751233998,-0.3715,1.4121,14,93,0,4.9148,8.7036,5,513,874.565979003906,443010,4691930
-1.69263313693584,-0.2181,1.2069,12,29,0,6.2218,9.6453,4,491,872.945983886719,443030,4691930
-1.58153836935002,-0.2371,1.6712,8,34,0,5.878,11.6831,3,443,872.8330078125,443050,4691930
-1.34655511154469,-0.1521,1.3666,11.7,208,0,4.0905,12.4149,4,443,873.419006347656,443070,4691930
-0.984286999555737,-0.1537,1.5483,9,136,0,6.4771,12.2545,3,491,873.885009765625,443090,4691930
-0.984286999555737,-0.4949,1.3063,12,195,0,8.7237,15.2129,4,515,873.885009765625,443110,4691930
-0.35406047564051,-0.0057,1.2004,14,328,0,4.7646,10.3799,4,517,874.471984863281,443130,4691930
-0.00766416565585248,0.2075,1.3774,13,183,0,4.5771,8.2941,4,512,874.703979492188,443150,4691930
-0.363211268907802,0.1541,1.6999,10,224,0,4.8361,11.4468,3,436,875.387023925781,443170,4691930
-0.691790125617871,0.6706,1.7934,11,266,1,4.5272,6.7208,3,454,876.005004882812,443190,4691930
-0.691790125617871,-0.3396,1.3696,13.5,109,0,5.9594,10.7793,4,451,876.005004882812,443210,4691930
-0.71075309535221,-0.0449,1.2377,14,244,0,6.9611,7.8402,4,440,876.6669921875,443230,4691930
-0.555515004390416,0.1931,1.7954,11,419,1,7.3006,9.2223,3,443,877.254028320312,443250,4691930
-0.55872944120909,-0.1834,2.3767,8,166,0,7.9236,9.9346,3,451,877.93701171875,443270,4691930
-0.688139007196331,-0.2081,2.889,5,161,0,5.5535,9.0836,2,432,879.382019042969,443290,4691930
-0.688139007196331,-0.2028,2.6081,6,152,1,5.4177,8.9795,2,492,879.382019042969,443310,4691930
-0.631123875322431,0.3464,2.0021,9,331,0,4.8752,8.3553,3,459,880.567016601562,443330,4691930
-0.412758922093811,0.309,1.2592,17,253,0,4.3676,7.0899,4,380,881.031982421875,443350,4691930
-0.312979464330861,-0.5151,2.6303,5.6,104,1,7.7717,11.3947,2,388,881.619018554688,443370,4691930
-0.160504620855556,-0.047,2.2191,7,286,0,8.0956,9.0044,3,357,882.184997558594,443390,4691930
-0.160504620855556,-0.1806,2.8127,6,79,0,7.19,11.4074,2,350,882.184997558594,443410,4691930
-0.0124259166948474,-0.0605,1.9711,10,194,0,5.092,9.9742,3,334,882.867004394531,443430,4691930
0.0826712133287584,-0.3168,2.3623,3.4,20,0,2.7374,8.9201,2,361,883.580993652344,443450,4691930
0.0921268246536076,NA,NA,NA,0,0,NA,NA,NA,359,884.356994628906,443470,4691930
0.0338278131330555,NA,NA,NA,0,0,NA,NA,NA,366,884.97802734375,443490,4691930
0.0338278131330555,NA,NA,NA,0,0,NA,NA,NA,412,884.97802734375,443510,4691930
0.179650168443075,-0.3659,1.5007,11.5,20,0,2.8292,6.2885,3,446,885.947021484375,443530,4691930
0.196696209377973,0.3709,1.9213,10.4,97,0,3.8681,5.2932,3,449,887.361999511719,443550,4691930
-0.21875967511265,0.0806,2.0283,10,39,0,3.3595,6.2556,3,473,888.452026367188,443570,4691930
-0.722534132810617,0.0995,2.2573,7,223,0,5.8643,7.3512,3,446,890.101989746094,443590,4691930
-0.722534132810617,-0.3729,2.2915,4,5,0,5.7352,9.4069,2,473,890.101989746094,443610,4691930
-1.53608880936374,-0.1848,2.281,6.5,23,0,2.9915,5.8092,3,445,892.169982910156,443630,4691930
-2.39593959207645,0.5158,1.7509,4,131,0,2.9935,8.1188,2,435,892.924011230469,443650,4691930
-2.75903813833123,-0.4718,3.1898,4,240,0,4.3562,9.6132,2,415,891.536987304688,443670,4691930
-2.44914794459536,-1.3002,4.5199,3,152,0,2.8924,12.3268,2,409,883.818969726562,443690,4691930
-2.44914794459536,-0.5141,3.0004,4,162,0,4.6973,9.9341,2,420,883.818969726562,443710,4691930
-1.44112298063415,-1.1334,4.0664,3,102,0,2.4614,11.5806,2,391,880.377014160156,443730,4691930
0.391527969368873,-0.7828,3.204,3,189,0,2.4868,12.0252,2,415,880.960021972656,443750,4691930
0.335114727090752,-0.526,1.9032,7,88,0,6.289,12.1557,2.6,453,882.710021972656,443770,4691930
-0.27269022982776,-0.4232,2.4771,5,212,0,4.8196,11.7608,2,449,885.567993164062,443790,4691930
-0.27269022982776,-0.7798,1.8697,7,191,0,5.4272,13.1038,3,430,885.567993164062,443810,4691930
-0.958854269985839,-0.6168,1.6731,10,290,0,4.3399,14.1382,3,433,887.442993164062,443830,4691930
-1.28433649154986,-0.6172,1.3068,11.8,133,1,3.6388,14.2524,4,435,887.932006835938,443850,4691930
-1.42169148563952,-0.9281,1.1945,15,78,0,4.0888,15.2214,5,477,891.392028808594,443870,4691930
-1.42934571432079,-0.6784,1.1769,17,103,1,4.4153,13.603,5,488,892.260009765625,443890,4691930
-1.42934571432079,-0.4294,1.7646,10,219,0,7.4072,11.7,3,475,892.260009765625,443910,4691930
-1.23483021799238,-0.8394,1.3695,14,131,0,6.3997,15.3255,5,467,893.351013183594,443930,4691930
-1.41563265896298,0.6832,1.755,9,100,0,4.5005,7.6795,3,439,894.64501953125,443950,4691930
-2.01582826096251,0.2531,1.9247,9,91,1,4.5331,7.5093,3,447,900.557006835938,443970,4691930
-2.68145497336211,0.103,2.9037,6,224,1,6.0078,9.1881,2,468,903.963989257812,443990,4691930
1.42127801546217,0.5367,0.8093,29,425,0,4.4358,6.448,13,811,858.523986816406,442010,4691910
1.28608007163634,1.1375,0.7566,25,669,1,1.5397,6.4846,13,910,857.638000488281,442030,4691910
1.35232455909338,0.7047,1.1451,20,572,0,3.6067,6.7759,7,727,856.698974609375,442050,4691910
1.00106128573304,1.0165,0.9084,22,289,0,2.2782,5.4924,10,535,857.335998535156,442070,4691910
0.418682506497734,0.6251,0.8311,26,243,0,4.2183,6.2923,11,475,857.833984375,442090,4691910
0.418682506497734,-0.5955,1.0344,17,191,0,4.0974,10.6932,6,458,857.833984375,442110,4691910
-0.613501077758246,-0.2517,1.1992,20,108,0,5.5038,8.8596,6,458,858.202026367188,442130,4691910
-1.22137304972752,0.3164,1.4239,12,50,0,6.6283,8.6182,5,461,858.89599609375,442150,4691910
-1.21889072411707,-1.0305,0.8526,18.8,20,0,1.4592,9.3746,6.6,462,858.789978027344,442170,4691910
-0.842014617446146,-0.2867,1.2189,3.6,4,0,3.6084,7.0669,2,489,858.64697265625,442190,4691910
-0.842014617446146,-0.3913,1.3974,12,233,0,6.998,11.4906,4,501,858.64697265625,442210,4691910
-0.50079237112594,-0.7879,0.7798,4.5,3,0,0.431,6.2586,2.4,531,858.744018554688,442230,4691910
-0.00269444864265559,0.1885,1.9567,7,54,0,3.6556,6.7011,3,690,858.486999511719,442250,4691910
0.621420909784957,0.2588,1.0679,14,18,0,2.9597,8.2954,4.6,710,858.718994140625,442270,4691910
1.03084720099809,NA,NA,NA,0,0,NA,NA,NA,532,859.0009765625,442290,4691910
1.03084720099809,0.2758,1.1274,6,10,0,5.9173,4.5359,2,475,859.0009765625,442310,4691910
0.801352917908944,-0.3089,1.4869,15,120,0,5.706,9.231,6,448,859.310974121094,442330,4691910
0.13793086055982,-0.3365,1.2052,13,136,0,3.4165,8.6551,5,450,861.135009765625,442350,4691910
-0.0939030248320294,0.3655,1.6164,10,117,0,3.5374,6.7176,3,465,861.783020019531,442370,4691910
0.259800169209403,0.0577,1.4831,13,227,0,5.7493,9.5602,4,522,862.210998535156,442390,4691910
0.259800169209403,-0.1188,1.2701,17,106,0,5.8002,9.6673,5,712,862.210998535156,442410,4691910
0.487349810187138,0.0489,1.261,11.2,182,0,8.6223,9.8211,4,745,862.203002929688,442430,4691910
0.421962104018048,0.0201,1.7039,13,202,0,4.6074,7.533,4,686,861.617980957031,442450,4691910
-0.52783442115747,0.4107,1.4298,13,120,0,5.278,6.6006,4,570,863.377014160156,442470,4691910
-0.654650928349671,-1.1211,-0.0173,40.2,13,0,2.0212,9.2614,24.4,373,861.700012207031,442490,4691910
-0.654650928349671,-0.8892,0.208,43.4,26,0,5.9345,10.3316,22.4,294,861.700012207031,442510,4691910
-0.710922325724878,-1.4661,0.304,2.5,4,0,0.3754,8.8451,1,412,861.161010742188,442530,4691910
-0.0188593833761919,0.432,1.4286,9,70,0,6.0527,7.3966,3,525,861.531005859375,442550,4691910
0.261927107668715,2.0402,1.6675,10,171,0,2.1979,4.0823,3,479,861.986022949219,442570,4691910
0.21109324077412,-1.4361,0.6354,12,10,0,0.7858,6.3235,4.2,422,862.025024414062,442590,4691910
0.21109324077412,NA,NA,NA,0,0,NA,NA,NA,391,862.025024414062,442610,4691910
-0.108635649489987,0.4626,2.6535,3,39,0,4.655,5.7453,2,520,862.768005371094,442630,4691910
-0.238120075227325,-0.5553,2.7008,5,131,0,9.8737,16.7473,2,642,863.539001464844,442650,4691910
-0.289469608142116,-0.0128,2.4247,5,234,0,10.6557,12.0028,2,459,864.357971191406,442670,4691910
-0.575679039631085,-0.0091,1.983,5,249,0,4.4215,7.8411,3,627,865.43798828125,442690,4691910
-0.575679039631085,0.9765,1.7964,10,421,0,3.3043,5.7751,4,636,865.43798828125,442710,4691910
-0.931647752592914,0.7946,1.4333,12,206,0,5.3728,4.8063,3,477,866.35302734375,442730,4691910
-1.22554054460447,-0.3827,1.9459,6,134,0,3.8172,10.4019,3,463,867.513977050781,442750,4691910
-1.5445068986917,-0.4818,2.0772,5.3,197,0,3.0055,9.9411,2,436,868.822021484375,442770,4691910
-1.73392544269397,-0.8979,1.1906,12,145,0,2.826,9.1478,4,421,869.669982910156,442790,4691910
-1.73392544269397,-0.5691,1.5627,10,41,0,3.8978,9.4354,3,472,869.669982910156,442810,4691910
-1.71613556768921,-0.2257,1.391,14,132,0,3.9061,9.6662,4,481,870.137023925781,442830,4691910
-1.6554296112877,-0.1338,1.507,10,99,0,4.496,7.7589,4,530,870.77001953125,442850,4691910
-1.58827706631786,-0.16,2.3668,7,39,0,3.8022,6.8779,3,541,870.745971679688,442870,4691910
-1.58597422750315,0.3622,1.5092,8,134,0,4.6685,8.0946,3,562,870.77197265625,442890,4691910
-1.58597422750315,-0.3452,1.4351,9.3,37,0,5.6528,11.6393,3,558,870.77197265625,442910,4691910
-1.67500762385599,-0.5387,1.3646,15,129,0,4.6604,12.0096,5,575,870.72802734375,442930,4691910
-1.75710841660543,-0.3615,1.5057,10,318,0,5.6727,11.7324,4,584,870.7509765625,442950,4691910
-1.78669690362661,-0.4005,1.3695,12,350,0,5.571,12.5139,3,631,871.700988769531,442970,4691910
-1.79675034523955,-0.6135,1.4172,13,81,0,6.4849,11.5527,4,554,872.325012207031,442990,4691910
-1.79675034523955,-0.2347,1.486,13,136,0,4.6116,9.6216,4,519,872.325012207031,443010,4691910
-1.40678156530309,-0.1441,2.167,9,137,0,4.813,9.6834,3,460,871.695983886719,443030,4691910
-0.847141417071015,-0.0189,1.818,11,303,0,5.8524,11.3083,3,448,872.549987792969,443050,4691910
-0.503950203329855,-0.4918,1.6779,10,65,0,5.8198,13.3386,4,464,872.68798828125,443070,4691910
-0.312007147317101,-1.0682,1.3077,14,132,0,5.8069,17.7815,4,477,873.783996582031,443090,4691910
-0.312007147317101,-0.288,1.2505,14,122,0,7.9096,12.1416,4,505,873.783996582031,443110,4691910
-0.283657029944187,-0.0018,1.9334,10,264,1,8.3428,10.802,3,455,874.466979980469,443130,4691910
-0.300305175283526,-0.5078,1.8543,7,270,2,6.6182,14.6229,2,484,875.080993652344,443150,4691910
-0.359796037083396,-0.5287,1.572,7,238,0,7.8204,16.703,3,471,875.179016113281,443170,4691910
-0.2052021129374,0.1373,2.3288,6,358,1,4.6061,7.6594,2,443,875.495971679688,443190,4691910
-0.2052021129374,-0.3251,2.6271,7,139,0,4.563,11.2895,3,442,875.495971679688,443210,4691910
0.119336736437318,-0.8004,1.8372,8.1,148,0,4.5503,12.3747,3,436,876.254028320312,443230,4691910
0.470294392215371,0.1626,1.2987,13.3,275,0,4.8123,9.0654,4,466,877.223022460938,443250,4691910
0.592969283339972,-0.3855,2.0945,9,159,0,5.0971,10.4347,3,446,878.320983886719,443270,4691910
0.368943074240557,-0.508,2.142,8,250,0,4.8343,9.7136,3,454,879.254028320312,443290,4691910
0.368943074240557,-0.4865,1.9905,8,122,0,4.723,9.6099,3,493,879.254028320312,443310,4691910
0.197936794718966,-0.7892,1.9239,9,242,0,3.3274,10.4376,3,494,880.281982421875,443330,4691910
0.282131000167306,-0.036,1.8587,9,136,0,4.7393,7.3567,3,401,880.901000976562,443350,4691910
0.328411767213517,0.2727,1.7767,14,255,0,5.5957,6.5106,3,373,881.580017089844,443370,4691910
0.35704831813725,-0.2465,2.0643,8.4,303,0,8.0402,10.6819,3,348,882.333984375,443390,4691910
0.35704831813725,-0.3506,2.1939,5,162,0,5.3107,10.956,2,352,882.333984375,443410,4691910
0.373950437953806,0.1619,1.6407,13,228,0,4.5343,8.0687,4,355,883.005004882812,443430,4691910
0.313078003597963,-0.2316,1.1026,20,120,0,4.6107,8.6779,5.6,378,883.72802734375,443450,4691910
0.386311265871567,-0.2564,1.5681,10,70,0,3.8854,7.4093,3,372,884.52197265625,443470,4691910
0.555405000267223,-0.1794,2.0584,6,134,0,7.2807,9.7999,2,384,885.226013183594,443490,4691910
0.555405000267223,-0.7123,2.5046,6,51,0,4.3916,11.2163,3,395,885.226013183594,443510,4691910
0.547319694196831,0.1436,1.8673,8.3,83,0,4.7639,7.1783,3,439,886.612976074219,443530,4691910
0.0604871515269215,0.3595,1.4178,16,185,0,4.1432,6.3716,6,482,887.5,443550,4691910
-1.4199997709887,-0.7324,2.7731,10,52,0,2.3819,7.8788,4,478,888.411987304688,443570,4691910
-2.57806486571683,0.2609,1.4231,11,223,0,5.813,8.1403,3,456,889.427001953125,443590,4691910
-2.57806486571683,-0.5159,1.9743,8,89,0,4.0719,12.9422,3,476,889.427001953125,443610,4691910
-3.4103299227902,0.1568,2.2021,5,68,0,4.5149,8.3192,2,429,890.448974609375,443630,4691910
-3.63421497879023,-0.2411,3.0009,3,91,0,3.258,7.9372,2,419,889.109008789062,443650,4691910
-3.12743299385512,-0.7709,2.513,4,103,0,2.4376,9.4404,2,440,882.427978515625,443670,4691910
-2.10149877185224,-1.042,4.4327,4,149,0,2.6503,10.3324,2,433,879.987976074219,443690,4691910
-2.10149877185224,-0.5094,2.8762,3,113,0,3.2593,10.4582,2,428,879.987976074219,443710,4691910
0.185029155435129,-0.6107,3.3321,3,129,0,1.834,10.6186,2,422,880.164001464844,443730,4691910
1.17858269108076,-0.4148,3.4462,3,118,0,3.4141,9.6786,2,397,881.888000488281,443750,4691910
0.811915499973852,0.077,3.047,4,156,0,5.5754,9.3849,2,438,883.127990722656,443770,4691910
